id_departamento;id_cargo;id_loja;id_contato;id_endereco;nome;sobrenome;dt_nascimento;genero;cpf;salario;dt_admissao;dt_demissao
4;9;13;378157;700179;Lucas;Leão;16/05/1990;M;593.726.801-68;3013.45;02/12/2022;
6;9;36;344279;625314;João Felipe;Nunes;23/02/1964;F;157.280.694-01;12481.92;23/01/2022;
1;2;5;890211;775342;Sofia;das Neves;21/04/1988;M;137.809.264-31;2049.59;28/08/2019;
6;2;42;698783;298174;Kaique;Caldeira;07/02/1979;M;015.687.943-39;13995.76;17/05/2021;21/02/2023
3;4;54;233971;558138;Nina;Dias;04/07/1989;M;489.513.260-98;13480.54;11/06/2020;
2;4;32;209201;476108;Maria Cecília;das Neves;10/12/1990;M;149.530.782-41;12167.01;23/09/2024;
4;4;27;204479;712669;Marcelo;Aparecida;20/07/1997;M;840.197.356-20;19894.84;14/09/2021;
3;8;46;121021;702035;Isis;Rios;29/07/2004;F;273.048.516-35;10013.47;06/03/2021;
3;3;47;262790;272190;Amanda;Viana;10/06/1970;F;639.257.841-28;11573.81;03/09/2024;
3;3;38;18593;60811;Maria Clara;Abreu;21/01/2002;F;938.412.507-50;4664.95;09/03/2020;
3;2;56;347053;388678;Bernardo;Nascimento;14/06/2000;F;037.196.842-96;5006.89;16/09/2022;
3;9;49;823221;516724;Benicio;Ribeiro;01/09/1963;M;209.817.346-69;10109.92;11/03/2021;
5;1;36;414266;374006;Enzo;Lopes;11/09/1974;M;250.781.934-05;6654.36;28/09/2021;
2;4;6;162227;403335;Gael Henrique;Siqueira;16/02/1978;F;402.957.168-94;3749.91;08/03/2016;
7;5;59;619890;576935;Zoe;Freitas;28/04/1984;F;295.637.801-59;13249.4;26/03/2017;
10;9;57;518283;456278;Milena;Cunha;25/10/1994;F;983.241.075-41;15073.3;26/09/2019;
3;4;56;498542;941664;Catarina;Nogueira;19/02/1998;M;610.547.382-62;3306.47;02/04/2017;
6;3;1;128352;901886;Yago;Freitas;19/09/1980;F;730.261.485-71;2812.48;03/08/2018;
7;3;47;899091;669546;Lavínia;Fernandes;26/02/1986;M;349.812.750-05;14844.53;22/10/2016;
9;3;4;82156;652210;Giovanna;Jesus;19/04/1983;F;514.728.036-71;14233.5;14/03/2020;
3;6;66;286814;372073;Lorenzo;Vasconcelos;06/11/1965;F;972.358.641-09;5830.3;26/01/2022;
9;7;7;97407;731873;Noah;Ferreira;09/09/1960;M;314.587.960-00;4765.86;02/05/2015;
6;5;17;21381;704727;Maria Luísa;Costela;23/06/1973;F;163.725.940-99;16339.51;31/01/2021;
6;8;26;996224;195600;Maria Julia;Andrade;01/10/1973;M;846.372.519-82;10888.8;29/03/2023;
9;9;1;745736;450191;Luara;Teixeira;04/05/1989;M;568.310.279-03;6566.58;18/05/2018;
1;1;48;975643;833762;Theo;Macedo;27/04/1966;F;831.627.905-30;14397.36;13/04/2019;
7;4;38;428644;746853;Melissa;da Mata;25/06/1962;F;438.906.715-00;4131.8;16/06/2020;
6;6;34;75424;392332;Caio;Alves;06/09/1967;M;627.510.493-70;15058.69;31/05/2020;
6;9;13;241285;994167;Brenda;Viana;18/09/2006;F;340.285.691-33;2331.61;07/05/2018;
4;3;15;394269;172021;João Miguel;Costela;27/11/1989;M;567.281.934-64;3537.25;10/09/2023;20/10/2024
4;4;66;409628;191465;Emanuelly;Novaes;19/01/1982;M;240.516.389-60;8489.44;29/07/2020;
1;2;29;493175;763420;Vitor;Novaes;16/09/1996;M;736.195.802-86;11942.59;23/11/2020;
8;1;2;936670;194587;Antonella;Monteiro;01/05/1971;F;598.016.743-93;17762.14;02/05/2020;
5;9;19;771796;221477;Mariane;Silveira;30/08/1971;F;270.485.639-74;12813.61;16/07/2015;
2;2;25;761716;593598;Isadora;da Mata;20/07/1994;M;615.984.720-11;9381.32;22/12/2023;
9;4;37;60761;69975;Lucca;Vasconcelos;05/10/2004;F;846.172.930-78;8663.89;04/11/2019;04/03/2022
9;5;38;914448;914826;Gustavo;Dias;07/09/1999;F;580.123.496-98;13479.45;03/03/2024;
1;3;46;817573;730658;Benício;Mendes;11/12/1960;M;136.957.840-75;6980.15;05/02/2023;
7;7;8;170203;38339;Ayla;Ferreira;14/06/1976;M;492.317.506-07;9487.86;22/10/2020;
9;8;18;591209;672402;Carlos Eduardo;Fonseca;02/06/1990;F;128.495.703-97;11096.7;16/01/2018;
3;1;1;856522;510002;Alexandre;Araújo;25/10/2000;M;916.452.703-43;5837.74;21/06/2021;
6;4;50;522354;835930;Pedro;Siqueira;20/11/1996;F;349.250.687-92;14391.61;24/10/2018;
4;5;29;218803;133013;Davi Lucas;da Costa;26/12/1999;M;295.104.638-33;6312.99;06/07/2017;
10;6;47;539397;643836;Antonella;Porto;08/03/2006;M;395.768.140-57;19453.33;11/10/2018;
5;5;45;112976;314959;Renan;Novais;12/03/1980;F;560.194.387-75;1639.11;29/09/2015;
2;3;36;259110;241435;Caio;Araújo;07/10/1990;M;462.985.173-91;7351.92;15/08/2024;
7;7;38;334966;368789;Pedro;Ribeiro;23/10/1967;M;865.792.341-64;13619.18;13/03/2024;
3;1;16;906107;849424;Isabella;Marques;05/03/1978;M;108.542.796-01;8764.47;21/07/2016;
6;2;33;156130;383412;Ana Clara;Siqueira;04/03/1989;M;435.672.108-07;8193.64;05/04/2017;
10;4;57;424498;696938;Ísis;Mendonça;18/12/1996;M;197.246.385-37;5951.32;06/01/2020;
7;1;47;357937;739014;Laís;Rocha;13/01/1982;M;193.857.620-95;15406.21;22/06/2024;
5;1;2;787357;642033;Arthur Gabriel;Pereira;06/10/1976;M;673.802.945-47;6890.37;18/11/2021;
4;1;30;392626;410592;Rafaela;Barros;03/12/1962;F;738.501.269-86;3343.66;08/11/2019;
2;4;22;153064;589481;Davi Lucca;Lopes;30/08/2000;F;265.087.194-67;19321.39;18/09/2017;
1;5;48;79065;593673;Lara;Sá;20/02/1991;M;814.263.509-70;6728.36;13/05/2017;
1;2;2;398903;256245;Arthur Miguel;Montenegro;15/04/1965;M;032.859.647-74;5381.98;27/09/2024;
8;1;8;32610;779875;Lunna;Abreu;23/07/1992;F;834.690.721-40;6372.24;12/06/2018;
10;2;29;599621;561860;Luara;Monteiro;26/02/1963;F;947.382.516-19;3353.96;15/09/2022;
4;9;30;400641;345390;Ravi;da Conceição;12/05/1966;M;917.685.203-21;9454.81;06/08/2024;12/08/2024
7;9;60;528799;635422;Samuel;Rodrigues;28/12/1982;M;604.859.712-67;2490.78;01/08/2015;
4;1;20;323653;116443;Ryan;Barros;15/12/1970;M;647.219.308-87;9373.02;16/04/2023;
5;9;28;385249;519960;Leonardo;Azevedo;27/02/2003;F;195.268.307-68;19674.11;31/01/2017;
6;1;30;780138;29335;Dom;da Conceição;10/07/1967;M;478.269.513-64;12692.08;30/05/2016;
5;7;42;884383;548278;Marcos Vinicius;Novaes;18/04/1990;M;347.698.012-03;9739.21;12/01/2022;
5;5;58;23206;276509;João Gabriel;Sousa;16/02/1981;F;794.810.563-84;15798.45;16/08/2019;
8;6;44;468143;575773;Ravy;Leão;21/02/1973;F;397.845.206-56;4868.32;29/01/2018;
8;6;13;309717;195031;Pedro;Caldeira;25/01/1977;M;924.781.653-09;12136.09;22/06/2020;
7;1;35;797511;677889;Lucas Gabriel;Freitas;23/03/1992;M;945.276.013-34;10247.03;06/09/2017;
4;8;12;494895;777949;Alana;Nascimento;26/03/1994;F;046.981.732-13;3945.14;23/01/2020;
2;9;36;19880;563384;Josué;Pires;10/06/1975;F;324.975.861-28;6203.68;11/11/2017;
3;7;10;344322;260794;Cecilia;Carvalho;12/05/1982;M;924.360.751-07;9644.48;26/10/2017;
2;6;49;869047;45218;Kaique;Barros;20/08/1994;F;379.154.280-04;8973.95;03/08/2020;
10;3;34;665585;735896;Thomas;Borges;17/05/1981;M;702.356.941-34;9252.9;01/09/2015;
7;7;12;193893;415418;Elisa;Ramos;26/10/1970;M;467.129.583-00;9342.82;10/08/2023;
3;6;14;237555;401999;Leandro;Fernandes;08/12/1975;F;136.798.240-50;5213.36;25/04/2018;
4;6;22;3568;513975;Maria Helena;Nascimento;23/10/1979;F;820.634.917-04;9252.18;15/10/2018;
9;8;39;455756;133700;Ana Júlia;Cunha;25/03/2003;F;135.604.279-16;18566.89;17/09/2021;
3;9;25;774229;242596;José;Vasconcelos;03/01/1964;M;173.094.625-99;2885.61;10/02/2016;
8;3;44;214474;919729;Heitor;Borges;11/12/1991;F;254.168.903-98;15105.28;20/12/2016;
3;3;18;666805;828934;Lucas;Cardoso;01/02/1959;M;489.510.627-67;4515.97;24/11/2018;
5;6;3;490445;181509;Ravi;Moraes;09/11/1982;M;457.926.038-47;9644.14;30/03/2023;
7;7;66;133318;622917;Emilly;Carvalho;03/01/1997;F;764.180.529-94;3437.67;20/12/2023;
7;7;17;31091;262499;Bernardo;Cunha;25/08/2003;M;543.167.982-19;9069.55;28/09/2016;
8;3;1;120445;905685;Emanuelly;Moura;26/08/1985;F;520.491.678-49;9597.29;17/01/2017;
5;3;52;308773;561564;Anna Liz;Cardoso;12/12/2003;F;340.125.976-80;19947.87;08/07/2021;
9;1;53;618846;891227;Julia;Machado;18/05/1994;F;694.370.128-22;5803.83;14/10/2018;
8;9;2;94671;621339;Davi Lucca;Moraes;13/11/2000;F;108.539.462-05;2308.14;15/12/2018;
10;3;20;927874;230642;Ana Carolina;Abreu;16/06/1988;M;694.735.810-84;14057.76;03/06/2023;
5;1;15;254676;642156;Lunna;Souza;29/07/1970;F;937.520.846-00;2712.3;23/05/2023;
10;6;7;195489;422427;Maitê;Marques;09/09/1989;F;524.783.601-44;2851.94;24/05/2022;
6;2;32;557133;340950;Natália;Moura;23/06/1973;M;069.835.247-56;12422.23;08/04/2023;
8;8;44;101779;910545;Ravy;Montenegro;29/09/1965;F;953.807.261-86;15884.04;31/08/2020;
3;7;45;185314;853381;Luiza;Guerra;28/01/1990;M;401.936.857-01;1555.86;08/12/2020;
7;9;19;7650;362965;Vitor;Casa Grande;15/08/1997;F;951.732.460-06;4105.09;01/12/2017;
10;4;35;658503;398219;Ana Clara;Barbosa;09/11/1959;F;734.682.015-08;4856.03;10/12/2014;
8;1;13;687897;485524;Hellena;Abreu;08/06/1992;F;841.602.735-80;19154.55;30/12/2014;
9;6;38;786001;733255;Laís;da Cruz;15/02/1980;M;503.146.872-62;16195.39;10/11/2020;
8;6;53;134664;831933;Helena;Cassiano;13/05/2001;F;740.256.183-62;9169.53;27/01/2018;
7;6;36;59442;769276;Heloisa;Teixeira;20/08/1964;F;619.407.825-11;13252.92;18/05/2017;
2;3;26;846088;424971;Natália;Lopes;31/07/1970;M;568.291.307-86;16473.66;12/02/2015;
1;6;62;26332;108661;Luiz Felipe;da Mota;24/06/1994;F;235.947.681-55;15399.01;22/04/2017;
6;1;15;943732;831348;Kevin;Pacheco;30/12/1994;F;813.569.072-02;6549.8;04/07/2019;
7;2;23;761830;98658;Vitor;Andrade;11/12/1990;M;487.316.029-40;18566.4;08/08/2017;
6;7;46;120324;451492;Allana;Viana;28/10/1961;M;539.124.068-98;11785.23;08/02/2023;
5;3;10;831977;555789;Isabel;Camargo;13/11/2002;F;894.753.106-57;4318.06;27/10/2021;
3;2;11;541610;721541;Luiz Fernando;Castro;16/02/1960;F;829.605.437-00;12697.15;10/12/2018;
7;7;54;116242;968547;Manuela;Dias;07/02/1966;M;532.968.407-29;4447.86;02/09/2022;
3;4;18;921641;517777;Camila;Vieira;16/02/2004;F;706.354.128-53;15786.12;09/09/2015;
8;5;5;475080;21272;Luan;Machado;19/10/1968;M;761.385.249-00;3094.66;26/08/2016;
10;5;60;455245;628460;Maria Liz;Novais;28/07/1995;M;261.095.478-67;13968.71;16/12/2017;17/01/2023
4;7;24;299811;453818;Davi Luiz;da Mota;10/09/1967;F;826.391.504-05;12494.39;28/12/2019;
8;3;6;336707;261683;Kevin;Caldeira;11/06/1960;F;973.061.285-40;17078.33;09/10/2017;
7;6;51;978986;960439;Vinicius;Cassiano;14/07/1962;F;608.573.421-26;18770.7;05/08/2024;
9;8;38;648352;722723;Ana Luiza;da Paz;29/10/1982;F;821.457.360-26;9261.85;31/08/2019;
1;1;6;326739;874175;Juliana;Melo;13/08/1995;M;859.736.120-40;5521.55;02/06/2021;
3;2;56;509909;540865;João;Siqueira;08/10/1983;F;495.176.823-28;9108.91;14/10/2015;
6;8;2;481392;318353;Isaac;Garcia;16/02/1990;F;413.052.876-90;2136.18;17/08/2022;
9;6;47;228048;573965;Marina;Caldeira;14/02/1982;M;506.491.728-76;18887.7;21/01/2019;
3;7;13;707721;688639;Luana;da Luz;22/08/2001;F;942.156.078-76;4328.0;18/01/2020;
10;4;31;418474;652319;Yan;Pires;22/08/1980;M;386.470.915-66;16843.87;16/07/2015;
8;7;42;674626;301839;Helena;Garcia;30/05/1988;M;183.706.524-17;4456.9;12/02/2016;
1;6;61;392433;324434;José Miguel;Borges;11/05/1977;F;284.607.359-74;16991.48;19/04/2020;09/07/2023
1;6;54;117114;35955;Isabelly;Carvalho;14/05/1979;M;364.819.507-75;5403.5;29/07/2018;
7;2;40;283107;973574;Rafael;Melo;11/07/1991;M;237.594.106-34;17851.23;17/07/2022;
1;9;23;222850;177457;Maria Cecília;Lima;26/07/1970;F;457.098.631-57;1528.52;06/02/2022;
7;6;51;719536;723483;Josué;Viana;23/08/1976;F;784.206.591-85;15086.02;08/02/2017;
6;9;39;13636;971166;Eloah;Fernandes;10/03/2005;M;697.081.352-59;5873.82;19/12/2022;
7;1;51;49663;808193;Antony;Andrade;17/05/1991;F;143.762.085-07;6171.65;03/11/2016;
1;7;39;431329;465146;Olívia;Alves;10/12/1979;M;750.268.439-56;8661.53;02/06/2021;
1;8;25;231272;135959;Maria Vitória;Macedo;12/07/1959;M;497.281.356-37;17667.46;23/08/2015;
2;6;61;73438;765257;Erick;Lima;12/05/1987;M;256.978.034-00;2957.16;03/03/2019;
3;8;21;252158;216549;Enzo;Santos;17/03/1970;M;295.864.310-70;7496.38;22/01/2020;
2;5;27;805577;659366;Henry Gabriel;Pinto;06/07/1965;F;304.192.875-23;3573.31;13/07/2021;
4;5;59;541887;192571;Liam;Rezende;20/04/1977;F;026.817.943-31;10251.99;27/06/2015;
8;8;4;399926;980246;Benício;Almeida;23/09/1965;M;678.390.521-77;16404.5;28/01/2022;
9;5;55;893109;858803;Paulo;Moura;08/05/1985;M;694.027.813-31;5616.06;25/06/2019;
10;5;55;180416;205439;Lorena;Cardoso;01/03/1973;F;947.386.251-28;18833.75;29/01/2021;
2;8;64;532322;784240;Valentina;Pinto;29/04/1997;M;351.096.748-84;1755.35;09/12/2019;
1;4;26;954045;139056;Théo;Castro;13/02/1968;M;405.329.178-04;8099.23;20/12/2017;
1;2;15;599263;390741;Emanuel;Moraes;16/09/1996;M;657.413.820-53;17099.56;28/09/2019;
9;9;33;742948;351943;Danilo;Alves;25/06/2003;M;851.970.362-30;17868.01;17/09/2020;
1;5;47;514344;495681;Pedro Lucas;Almeida;06/12/1986;M;523.786.409-00;15657.9;03/05/2018;
9;6;40;765357;429495;Maria Flor;Nunes;02/02/1964;M;319.207.584-88;3025.89;12/01/2017;
8;3;1;894231;565735;Pietro;Gomes;20/01/1964;M;364.857.192-37;3342.81;05/06/2019;
3;1;29;610558;160631;Sabrina;Correia;31/08/1973;M;357.901.862-03;17358.95;24/05/2023;
4;8;18;611676;773693;Bruno;Fonseca;03/03/1965;F;863.547.091-57;6732.75;29/11/2022;
7;1;26;554408;802198;Luiz Felipe;Teixeira;27/10/1976;F;189.750.432-23;5812.63;09/10/2022;
7;2;54;605115;649143;Valentina;Gomes;13/05/2002;F;486.352.071-90;10837.57;23/10/2021;
10;8;64;391793;332151;Arthur;Dias;26/12/1975;M;275.849.016-11;15458.98;22/03/2020;
1;4;30;347717;804489;Marina;Pires;05/11/1959;F;732.850.614-80;13838.41;06/09/2015;
8;6;18;346558;164453;Mathias;Fonseca;18/07/1989;M;254.369.710-16;15378.05;07/12/2015;
6;4;25;935947;395358;Benjamim;Lima;30/08/1998;F;165.798.402-85;19273.27;09/02/2021;
6;6;43;1646;11536;João Pedro;da Cruz;30/06/1982;M;793.518.240-04;19968.11;23/10/2016;
10;9;51;401824;732062;Alana;Machado;12/10/1981;M;214.387.596-73;5956.6;10/07/2023;
4;2;41;642782;828405;Fernanda;Caldeira;15/11/2001;M;729.036.148-22;10252.91;30/04/2024;
7;5;66;429664;457918;Juan;Caldeira;05/04/1985;F;159.238.460-98;7998.4;29/03/2018;
1;5;7;276894;957108;Catarina;Marques;10/10/1969;M;371.940.862-04;12780.33;22/09/2021;
8;6;26;763893;563241;Ravy;Sousa;26/04/1988;F;475.109.263-43;11869.2;18/04/2019;
10;4;32;70381;493742;Evelyn;Viana;25/05/1978;M;130.894.762-31;18629.84;31/01/2022;
3;3;27;998371;330554;Isaque;da Cunha;08/07/1981;F;598.470.216-94;13980.47;28/11/2017;
10;5;6;808273;635536;José Pedro;Abreu;15/11/2003;M;869.745.103-57;5707.14;08/04/2016;
4;2;45;755500;5155;João;Barros;22/03/2002;M;021.943.576-61;14199.06;30/03/2017;
3;8;23;735448;787465;Davi Miguel;Câmara;17/05/1973;F;643.175.809-93;14409.16;14/07/2018;24/03/2021
10;3;3;434223;135899;Ana Luiza;Machado;16/10/1988;M;453.782.106-07;17864.99;19/05/2015;04/09/2015
5;5;35;649036;616844;Maria Vitória;Brito;12/08/1992;F;361.295.074-61;16548.39;06/11/2021;
4;2;33;895099;590734;Guilherme;Freitas;14/04/1989;M;283.045.176-71;14836.14;07/07/2015;
3;9;33;211387;429263;Kevin;Vargas;23/05/1990;M;072.539.846-92;5373.84;02/08/2017;
8;4;13;639367;641399;Cecília;Sá;07/10/1991;M;876.394.102-31;11865.76;07/09/2020;
10;7;41;609883;439158;Calebe;Peixoto;22/07/1969;M;652.791.084-30;8265.64;21/08/2022;
7;1;41;912207;170597;Maria Laura;Rodrigues;21/10/1976;M;175.468.390-84;13062.85;09/02/2024;
1;7;23;927900;520755;Larissa;Viana;29/09/1999;F;673.542.089-65;17855.14;07/12/2016;
10;3;2;806490;210103;Ravi;Silva;10/11/1990;M;620.974.135-52;12777.37;19/06/2015;
8;6;8;862053;394007;Benjamim;Casa Grande;08/01/1961;M;103.296.785-40;18479.74;12/10/2019;
5;6;10;18860;164046;João Miguel;Costa;18/06/1975;M;283.079.541-50;15905.76;27/03/2020;
10;9;65;972922;336286;Enzo;Leão;04/02/2004;M;832.954.061-89;11957.16;06/01/2021;
4;2;9;744188;948829;Valentim;Guerra;12/01/1993;F;726.319.405-80;13236.16;16/11/2016;
4;1;57;862386;572612;Catarina;Rezende;18/05/1996;M;286.917.504-30;6781.53;27/07/2023;
6;7;38;129662;210338;Carolina;Cavalcante;20/10/1967;M;150.827.369-30;11172.77;21/04/2024;
10;7;48;613234;67809;Cauã;Abreu;25/02/2004;F;850.972.634-56;9901.52;26/03/2018;
3;9;65;122857;701183;Maria Isis;Siqueira;13/08/1972;F;690.438.751-39;12035.0;11/06/2019;
1;4;33;603235;432680;Bárbara;Correia;19/05/1993;F;348.572.961-28;6872.91;01/01/2020;
9;8;17;842014;926592;Luiz Fernando;Nascimento;16/02/1966;M;981.325.647-82;9567.74;11/11/2021;
5;7;29;684014;843447;Anna Liz;Alves;22/09/1983;F;745.893.210-41;5060.56;17/03/2020;
4;8;32;158220;44439;Enzo Gabriel;Fonseca;30/04/1969;M;517.928.603-40;5952.72;19/11/2019;
9;4;54;435532;67734;Fernanda;Teixeira;02/02/1960;M;672.083.145-35;19159.07;25/07/2015;
8;3;28;617370;598186;Pietro;das Neves;22/03/1962;F;370.849.152-14;19907.63;02/08/2024;
3;3;50;185083;765709;Théo;Vieira;22/06/1966;M;910.465.278-94;3498.06;18/05/2024;
9;4;7;61232;306691;Maria Flor;Pimenta;18/08/1959;M;483.107.596-57;12475.11;24/03/2021;
1;5;47;706137;896591;Maitê;Guerra;10/08/1997;M;159.274.086-30;15691.05;18/09/2021;
7;5;12;6147;302468;Sarah;Cavalcanti;02/02/2004;M;536.789.402-00;19091.51;26/03/2022;
8;1;15;400674;577253;Cauã;Gonçalves;25/01/1983;F;982.170.564-20;3550.36;17/02/2020;
8;5;24;585601;633588;Benício;Souza;06/02/1998;M;360.495.287-56;4910.83;08/09/2023;
4;3;49;324671;537260;Matteo;Novaes;08/12/1977;F;278.951.630-86;2484.75;04/06/2018;
8;1;55;886212;939355;Paulo;Mendes;04/03/1979;F;837.091.654-66;9309.84;19/11/2016;
1;5;28;259917;382715;Ana Sophia;Monteiro;11/11/1997;M;854.231.609-60;17210.15;16/07/2019;11/06/2024
3;8;3;763620;917763;Esther;Machado;19/03/2002;F;925.348.671-64;14957.71;27/05/2019;
9;6;20;779608;923529;Théo;Viana;06/02/2004;F;421.085.973-79;12282.92;24/04/2018;
3;2;46;632247;376;Levi;Marques;28/01/1976;F;029.837.514-14;17155.69;02/09/2021;
10;4;6;742098;525518;Lucas;Santos;09/11/1999;F;481.293.065-06;8584.63;12/09/2023;
10;6;17;692732;491016;Isis;Fogaça;10/06/2006;M;287.049.536-65;11916.2;31/12/2017;
2;1;25;461814;815540;Anthony Gabriel;Abreu;10/06/1959;F;593.417.628-55;14610.01;10/04/2015;
5;1;33;419823;125945;Natália;Vieira;04/10/1988;F;467.038.529-10;8084.21;06/01/2016;
10;8;22;347480;870873;Kamilly;da Cunha;18/07/1984;M;128.549.730-97;10892.49;19/06/2019;
10;2;6;751385;589397;Felipe;Fonseca;29/04/2000;F;485.923.706-47;2004.56;17/07/2015;
9;4;14;244632;378886;Sabrina;Montenegro;20/02/1979;F;249.576.130-52;11383.83;25/04/2017;
5;7;36;432957;424710;Nina;Câmara;11/10/1999;M;316.927.854-19;7166.12;15/02/2024;
8;6;2;505471;957805;Kamilly;Aparecida;04/01/2001;M;305.276.948-00;8897.48;24/01/2024;
1;1;38;762500;879387;Diogo;Cardoso;10/09/1986;F;835.924.710-23;5743.49;09/08/2021;
3;3;7;512062;264390;Alice;Macedo;15/09/1998;F;379.026.185-86;15628.66;09/11/2017;
8;7;45;775348;491373;Davi Lucca;Aragão;25/08/1962;F;658.731.294-28;2355.13;12/05/2020;
8;2;34;825400;895691;Larissa;Vargas;25/09/1978;F;142.589.637-55;15752.41;29/01/2022;
3;3;61;179419;722232;Fernanda;Mendonça;16/07/1972;F;015.367.489-00;9535.22;07/09/2024;
4;2;2;428673;316157;Sarah;Correia;01/04/1959;F;428.039.576-47;16441.55;07/01/2019;
1;4;55;878422;851511;Cauê;Ferreira;08/10/1976;M;841.560.293-60;2001.77;19/06/2018;
8;4;11;343370;946914;Zoe;da Paz;06/09/1973;M;810.637.245-62;6406.83;18/11/2019;
10;5;5;716385;64963;Anthony Gabriel;Rios;19/01/1981;M;018.947.536-66;6631.14;11/05/2023;07/07/2023
10;5;50;935435;80107;Kamilly;Pastor;29/12/1973;M;643.981.205-05;8455.47;14/05/2023;
6;5;22;736684;107646;Ana Luiza;Silveira;12/03/1993;M;142.568.703-26;12106.9;12/09/2022;
1;3;58;580709;416031;Yuri;Pereira;06/09/1959;M;178.509.346-01;9368.42;11/08/2021;10/09/2024
3;2;5;602200;464493;Bento;Albuquerque;24/09/1964;F;952.814.307-50;18690.64;06/09/2023;
9;5;63;179800;669146;Benjamin;Rodrigues;25/11/2002;M;021.569.378-77;14526.11;21/09/2015;
10;7;27;981490;428004;José Pedro;Aragão;26/10/1969;F;816.237.054-44;15225.2;18/06/2017;
8;6;31;598749;119696;Zoe;Leão;25/09/1993;F;234.159.780-79;8633.94;26/07/2021;
6;1;36;894663;707294;Marcela;Araújo;08/04/1973;F;275.814.963-09;7871.68;23/08/2020;
10;4;53;361675;156525;Melina;Novais;07/08/1993;F;518.479.263-55;3155.72;03/09/2024;
4;7;48;885902;927336;Luísa;da Mota;27/03/1959;F;791.854.306-84;17594.97;21/08/2019;
10;5;40;42206;940383;Maria Cecília;Brito;09/04/1975;M;267.850.493-00;18353.05;25/01/2021;
2;7;50;955345;599918;Aurora;Duarte;07/08/1962;M;379.462.518-82;4782.26;23/06/2015;
10;1;48;172829;511978;Maria Luiza;Dias;07/12/1997;F;104.386.752-07;2841.53;31/08/2018;
1;5;20;752767;42428;Larissa;Andrade;17/10/1977;F;346.921.870-69;19908.94;27/06/2023;
9;2;15;794843;343821;Henry;Rios;09/10/1976;M;038.176.495-84;11435.06;19/08/2019;
1;9;61;897344;405653;Cecília;Cunha;15/07/2006;M;638.509.214-33;8958.79;09/05/2023;
9;4;32;993720;871126;Pietro;Rocha;13/02/1963;F;832.941.076-50;13904.99;17/04/2019;
7;9;3;757645;721377;Enzo Gabriel;Freitas;04/10/1993;F;916.248.705-11;11193.74;26/09/2022;
7;4;52;37988;736230;Thiago;Santos;02/09/1977;M;902.853.617-59;2523.58;16/10/2017;
7;8;53;349212;433840;Rafael;Pacheco;01/12/1960;F;617.824.053-80;3596.8;02/08/2022;
5;8;56;878709;767876;Amanda;Gomes;11/02/1997;M;825.476.130-26;1610.29;30/11/2020;
5;7;3;889539;562831;Guilherme;Fernandes;11/06/1992;M;237.865.104-07;13370.48;31/07/2021;
7;8;4;918866;585024;Benjamin;Novaes;07/01/1964;M;359.824.601-33;8735.25;16/12/2019;
1;3;53;562241;556480;Henry Gabriel;Fernandes;23/11/2002;M;016.932.587-30;11207.97;13/11/2022;
9;8;1;255149;98930;Anthony;Pires;31/03/1969;M;269.031.847-40;15449.15;31/10/2019;
4;6;7;226020;893201;Ayla;da Luz;05/03/2006;F;870.692.543-00;11504.12;17/06/2015;08/08/2017
3;2;42;978213;316809;Lucas;da Rosa;16/01/1973;F;419.528.306-05;6824.96;13/11/2018;
8;7;50;945362;384078;Igor;Freitas;06/08/1971;M;460.758.139-93;13448.2;28/07/2022;
7;5;44;127156;949565;Bruno;Almeida;31/05/2003;F;154.029.678-49;2309.02;19/08/2020;
9;2;4;856543;72122;José;Caldeira;01/03/1986;M;930.472.581-04;9816.21;21/03/2021;
4;6;46;491004;273842;João Pedro;Rezende;29/12/2005;F;426.835.910-98;15790.83;28/07/2022;
3;5;33;809974;159222;Clara;Aragão;05/11/1978;M;761.405.392-34;12528.7;14/09/2019;
9;3;54;40868;853598;Giovanna;Moura;10/11/1984;F;463.780.125-71;8749.43;31/03/2015;
6;6;59;974388;407810;Letícia;Ferreira;23/01/2006;F;452.861.739-00;16015.51;12/08/2017;
8;6;34;829105;314456;Bento;da Cunha;30/04/1999;F;068.297.413-78;4883.44;11/10/2023;
1;5;11;997585;177063;Henry;Cassiano;31/05/1991;M;031.849.726-31;19957.39;18/07/2020;
10;3;32;812622;967948;Maya;Cardoso;13/08/1977;M;952.807.416-20;12481.97;25/06/2017;
5;4;18;282423;881722;Rael;da Cruz;04/11/1968;M;034.128.976-04;14936.68;22/01/2024;
3;4;41;605360;62352;Juliana;Pacheco;09/08/1963;M;940.582.763-47;8531.01;11/01/2022;
10;8;38;504232;331394;Cauê;Correia;23/10/1999;F;897.604.251-49;17354.04;20/12/2019;10/02/2022
8;8;57;576396;112133;Pedro;Moreira;13/02/2002;F;967.341.502-16;16190.64;29/07/2023;
1;2;25;560334;927873;Yuri;Fernandes;19/04/1985;M;486.310.527-44;2389.92;23/04/2023;
2;8;36;343016;502503;Nathan;Albuquerque;31/07/1989;F;058.674.193-39;10241.82;01/11/2016;
6;1;62;437327;413932;Lorena;Câmara;18/03/1993;M;762.439.051-52;19020.71;08/05/2022;
8;4;24;997590;907893;Larissa;da Mota;22/11/1978;F;296.041.783-69;11570.22;15/01/2024;
8;6;35;365946;725411;José Pedro;Monteiro;15/02/1981;F;407.516.328-80;9174.8;27/07/2016;
9;2;21;717375;732742;Sara;da Rosa;27/06/1998;F;694.107.832-40;10174.79;03/03/2015;
