id_departamento;id_cargo;id_contato;id_endereco;nome;sobrenome;dt_nascimento;genero;cpf;salario;dt_admissao;dt_demissao
5;3;947086;220895;Mariane;Duarte;1978-07-27;M;652.843.710-62;11382.16;2023-05-14;
8;9;362181;639100;José;Casa Grande;1979-01-04;M;946.157.832-64;8938.6;2017-06-14;
6;9;532787;167965;Breno;Albuquerque;1996-07-25;F;908.346.157-20;2879.42;2015-05-09;
8;7;267190;184173;Laura;Cavalcante;1988-08-31;M;584.392.670-29;18761.95;2016-05-25;
8;5;42479;74772;Anna Liz;Melo;1969-05-01;M;671.058.932-30;16189.7;2017-06-20;
8;7;863727;982912;Gustavo Henrique;Rios;1961-06-28;F;318.076.529-12;15931.38;2024-06-24;
1;6;408191;932011;Maya;Oliveira;1970-10-13;F;942.107.638-96;7871.31;2015-12-29;
3;6;157227;127194;Maria Laura;Marques;1983-08-18;F;083.917.564-75;3189.36;2023-07-18;
7;2;901248;328938;Benicio;Rodrigues;1959-09-17;M;139.807.264-87;17037.6;2019-01-19;
5;6;944637;170172;Breno;Campos;1980-11-12;M;394.786.250-47;3552.25;2018-09-06;
6;4;267023;825163;Isaac;Peixoto;1998-12-31;F;982.745.316-55;4613.67;2022-07-22;
9;9;574591;476807;Ravi;Fonseca;2005-05-15;M;560.913.482-05;10465.9;2019-09-14;
8;9;769889;973447;Fernando;Nogueira;1966-01-21;F;520.683.974-47;19882.34;2015-03-25;
9;1;220412;172393;Sophia;Mendes;2002-01-30;M;263.489.107-50;14539.53;2022-12-22;
8;7;653166;550017;Carlos Eduardo;Nunes;2002-04-08;F;629.075.483-10;2163.07;2017-02-16;
3;3;274954;669028;Mirella;Sales;1981-05-13;M;472.586.901-58;12280.73;2020-10-23;2021-03-13
8;2;622658;772178;Brayan;Gonçalves;1993-05-31;F;879.416.053-84;16726.71;2019-04-30;
10;4;564115;670357;Maria Flor;Peixoto;1975-09-29;F;965.834.207-83;7427.02;2020-06-19;
10;8;552309;113772;José;Moreira;2004-11-03;F;201.764.358-08;17020.18;2020-11-22;
8;6;404838;478063;Gael Henrique;Farias;1972-06-20;M;718.053.942-23;17295.1;2016-05-18;
8;8;185041;799359;Marcela;Cardoso;2000-01-18;M;842.591.037-41;15212.8;2020-02-21;
6;3;823153;870401;Agatha;Siqueira;1991-08-19;M;379.628.140-04;12321.63;2016-02-10;
4;4;583761;427977;Ravi;Porto;1987-11-06;F;439.162.708-69;13233.55;2021-02-13;
1;9;279572;305419;Ísis;Leão;1966-07-07;M;356.179.240-52;16192.49;2015-08-11;
7;1;933268;752443;Eloah;Siqueira;2004-10-23;F;047.281.569-58;10343.44;2015-11-30;
8;8;607902;555923;Marcos Vinicius;Alves;1992-10-20;F;956.308.427-65;13619.33;2016-07-03;
9;5;652056;39952;Renan;Jesus;1973-05-18;M;379.015.648-57;3121.57;2015-10-12;
5;6;687764;563384;Daniela;Lopes;1963-08-14;M;560.382.419-06;11551.08;2021-03-20;
9;2;24012;801836;Elisa;Lopes;2006-02-26;F;518.496.320-06;1743.23;2018-12-01;
8;1;151994;702642;Josué;das Neves;1964-01-27;F;493.781.205-04;16424.68;2020-01-23;
2;5;152660;401663;Ágatha;Silveira;1965-04-18;F;149.726.538-09;13755.63;2018-05-05;
6;3;261845;930346;Gustavo;Moura;2002-08-21;F;879.213.056-95;18063.21;2016-08-20;
3;7;778510;400825;Davi;Vasconcelos;1975-05-04;F;754.386.092-92;16178.39;2018-11-24;
9;7;149902;464737;Ester;Farias;1975-05-27;M;278.504.963-29;13556.95;2019-12-10;
4;1;992779;728323;João Guilherme;Barros;1988-03-19;F;865.317.204-17;5592.41;2022-03-29;
1;5;646155;852178;Lorenzo;Porto;1967-10-27;M;294.658.713-46;17305.74;2017-12-20;2018-11-15
4;9;347538;379528;Carolina;Martins;1971-10-15;F;278.641.903-40;16052.01;2020-04-12;
10;5;22725;142814;Antonella;Pinto;1974-08-10;M;027.568.391-59;16236.03;2016-05-14;2021-04-23
9;6;918814;80023;Heitor;Pinto;1978-10-17;F;120.396.478-13;19187.04;2018-12-14;
10;4;622784;6389;Luiz Fernando;Guerra;1960-04-23;F;923.768.501-77;11594.7;2016-08-15;
7;7;485312;708865;Otto;Martins;1966-10-05;M;079.136.854-84;11243.24;2024-11-11;
2;6;77716;514160;Olívia;Almeida;1970-09-04;F;658.479.230-74;17960.84;2019-02-09;
7;2;560124;654733;Vitor Hugo;Cassiano;1979-12-10;M;248.370.519-79;4822.49;2015-11-16;
7;6;999307;34992;Matheus;Fernandes;1973-11-05;M;584.076.139-75;15230.41;2020-10-04;
3;8;304874;645732;João Felipe;Almeida;1976-12-23;F;958.610.247-58;13573.9;2015-07-19;
5;2;380969;991939;Erick;Moura;2003-05-16;M;705.468.213-08;10640.59;2024-06-12;
7;5;387135;203972;Levi;Caldeira;2001-12-13;M;248.609.713-96;8400.88;2023-07-11;
9;2;215864;830657;Luiz Fernando;Câmara;1990-01-01;F;350.768.924-38;17191.35;2023-04-06;
7;6;646482;480428;Fernando;Guerra;1992-04-25;M;306.145.278-80;12209.13;2020-01-21;
4;9;692566;280616;Breno;Viana;2003-01-31;F;915.308.274-50;13305.14;2022-12-22;
10;7;754364;814301;Kaique;Pacheco;1977-03-04;M;620.918.543-60;8486.09;2015-02-04;
4;8;690176;939194;Rodrigo;Sá;1989-01-27;F;910.486.523-51;10893.48;2017-09-11;
4;8;790349;747995;Mateus;Alves;1991-02-06;F;875.423.019-50;19226.53;2022-06-15;
3;3;769048;284541;Maria Helena;Guerra;2000-11-20;F;268.039.715-03;3881.44;2015-11-04;2021-02-12
1;9;393621;174046;Ana Julia;Freitas;2001-03-30;F;538.124.709-50;10094.66;2021-09-20;
5;8;386663;660744;Léo;Santos;1989-02-28;F;405.836.912-42;17237.62;2015-10-14;
7;9;67723;440036;Theodoro;Cardoso;1976-06-06;F;148.253.709-50;15265.46;2018-10-08;
7;5;638167;872493;João Pedro;Rezende;1999-01-18;F;840.612.357-53;19920.33;2020-06-17;
8;7;720847;347857;Pietro;Marques;1965-01-16;F;715.489.063-01;12687.79;2019-08-25;
5;8;149652;542935;Benício;Sales;1963-06-30;M;038.691.527-02;7182.32;2024-08-14;
5;2;172404;376884;Maria Júlia;Albuquerque;1995-06-17;F;167.830.549-93;18661.23;2015-08-21;
9;3;708929;751270;Natália;Martins;1981-03-12;F;470.692.318-22;13218.96;2018-06-30;
10;6;1028;692940;Enzo;da Rosa;1977-03-30;F;051.234.796-43;17415.79;2024-01-10;
4;2;570327;400990;Caleb;Gonçalves;2005-03-11;M;245.817.039-05;18876.51;2017-04-26;
5;4;132334;892203;José Pedro;Cassiano;1967-10-05;M;836.497.205-74;7904.09;2023-02-13;
4;9;432142;861232;João Gabriel;Ferreira;2005-04-06;M;169.480.235-33;9585.48;2023-09-18;
5;5;885465;89405;Ravi;Rocha;1965-06-28;M;094.328.765-00;9863.45;2015-10-03;
6;1;439231;799154;Valentim;Ferreira;1994-05-27;M;954.061.278-02;12964.3;2021-07-18;
1;3;90292;211097;Sabrina;Carvalho;1965-10-30;F;401.579.683-75;18258.21;2016-01-05;
2;2;673495;253687;Camila;Campos;1982-08-30;F;506.824.319-15;3049.84;2016-08-07;
9;4;738891;509441;Sofia;Novais;1984-03-26;M;598.341.726-64;9492.58;2022-08-16;
9;6;941190;284408;Maria Vitória;Martins;1992-06-15;F;850.619.427-01;9712.46;2024-03-06;
7;2;361376;834285;Luna;Fonseca;1998-12-09;F;638.925.470-92;11584.15;2023-03-17;
1;6;191451;103629;Mirella;da Paz;1980-09-12;M;214.068.935-60;8139.36;2015-11-21;
1;6;574746;985992;Benjamin;Sá;1971-04-10;M;019.327.485-04;12090.13;2021-06-18;
2;1;103652;926169;Calebe;Castro;1997-08-08;F;641.820.395-05;10747.32;2023-01-23;
7;8;359034;376478;Vicente;Mendonça;2004-07-28;M;716.824.309-87;15778.83;2021-03-12;
9;6;143171;433290;Bruno;Melo;1971-12-01;F;840.762.519-11;2078.39;2021-08-03;
7;3;373813;489271;Henrique;Novaes;1994-08-07;F;097.834.126-04;5928.92;2015-08-10;
1;4;810560;854530;Enzo Gabriel;Pinto;1990-10-17;M;365.284.019-42;6056.92;2021-03-21;
10;3;436958;462471;Francisco;Souza;1972-01-08;M;982.703.456-10;17860.01;2020-10-24;
10;2;4850;517151;Vinicius;Campos;1969-07-19;M;243.860.795-56;1791.45;2021-03-23;
1;8;140788;203544;João Pedro;Cavalcanti;1982-05-07;F;985.320.164-05;4217.49;2015-07-17;
1;4;172729;587106;Ana Liz;Santos;2004-01-22;M;298.601.475-58;5360.09;2016-04-06;
3;9;817821;4825;Maria Clara;Melo;1994-07-03;M;196.348.507-66;8919.33;2024-04-15;
9;8;728061;654783;Otto;Albuquerque;2000-08-23;M;978.324.605-47;14653.03;2023-12-23;
5;1;804733;897237;Davi;Dias;1964-09-09;F;158.629.074-67;14534.07;2015-07-05;
8;4;77790;203351;Letícia;Santos;1975-01-04;F;625.847.190-02;2067.02;2019-02-05;
7;2;862077;720593;Benicio;Câmara;1974-07-15;F;837.129.405-05;4866.24;2023-12-02;
9;7;326762;185403;Diego;Moraes;1976-04-14;F;402.376.895-29;11708.8;2016-01-19;
9;2;982807;825355;Oliver;Barros;1961-06-23;F;019.873.562-68;17015.94;2016-09-06;
6;1;814733;567805;Agatha;Castro;1968-01-25;F;560.721.394-34;6988.6;2019-08-25;
8;8;372999;847524;Matteo;Caldeira;1969-02-09;F;148.735.609-93;10854.81;2021-05-27;
6;4;860324;259822;Sabrina;Peixoto;1983-05-03;F;891.735.426-28;19236.05;2019-06-30;
7;5;295531;132844;Rebeca;da Mota;2003-02-04;M;304.152.769-34;5977.76;2018-02-10;
4;9;579774;908919;Pietro;Rodrigues;1970-10-28;F;684.097.531-20;18095.72;2022-01-12;
10;9;494603;912810;Miguel;Barbosa;1984-08-30;M;293.847.510-14;1826.0;2016-04-02;
2;4;603142;80936;Carlos Eduardo;Novais;1980-07-15;M;950.683.421-06;4301.1;2019-01-22;
5;3;666492;686909;Maria Júlia;Sampaio;1999-12-17;M;923.468.107-03;6300.96;2024-04-11;
10;8;307800;294120;Stephany;Fernandes;1985-01-06;M;675.098.321-95;14215.0;2018-04-02;
7;4;257282;875704;Sofia;Mendes;2000-07-18;M;874.951.302-88;10895.57;2022-08-30;
5;6;233280;276953;Brayan;Câmara;1967-03-17;M;594.783.201-14;17236.23;2017-06-21;
9;2;517039;282282;Fernando;Costa;1995-09-28;M;379.164.802-04;2061.96;2018-01-04;
8;9;392880;448553;Maria Alice;Borges;1975-01-24;F;540.917.682-02;6673.63;2018-11-14;
6;5;3862;769298;Eduarda;Marques;1986-07-12;M;742.593.810-32;8259.5;2020-03-10;
6;8;821070;503116;Raquel;Nunes;1995-11-09;F;239.708.641-78;11776.15;2022-04-23;
1;7;619400;256959;Gustavo Henrique;Jesus;1977-12-27;M;926.057.831-03;19887.16;2017-11-24;
4;5;288577;487611;Ana Luiza;Pacheco;2002-06-22;F;758.463.902-00;5685.84;2017-07-12;
3;4;628077;369513;Theo;Camargo;1996-10-17;F;843.075.621-35;16927.29;2017-08-19;
4;8;122257;663841;Arthur Miguel;Monteiro;1995-02-13;F;126.849.357-00;6176.88;2020-02-23;2024-06-20
7;1;983648;455669;Bruno;Aparecida;1959-08-01;M;512.967.083-30;8534.08;2022-01-16;
4;6;22667;880194;Kamilly;Abreu;1963-02-25;M;684.159.203-42;9687.57;2021-02-15;2022-11-02
8;7;996897;530918;Sarah;Aragão;1982-07-05;M;346.098.257-83;3915.42;2016-07-11;
8;2;898299;957293;Benjamim;Garcia;1994-09-20;M;240.968.375-47;2766.58;2019-07-21;
1;9;340515;695739;Sabrina;Casa Grande;1995-06-22;M;740.981.325-32;8195.02;2024-08-15;
9;2;606985;209525;Cauê;Gomes;2002-02-08;F;519.486.207-58;7203.64;2022-12-27;
8;3;797099;249105;Otávio;Viana;1960-05-04;F;749.612.803-13;19466.66;2017-08-04;2019-01-12
1;1;881758;903297;Lorenzo;Fernandes;1999-06-18;F;340.981.267-96;7361.63;2024-01-22;
1;1;953806;540814;Nina;Silveira;1968-12-27;M;683.754.901-48;18706.3;2020-03-18;
4;8;712252;822141;Ana;Pastor;1985-08-12;M;836.201.459-89;2586.26;2022-12-15;
3;1;944709;176778;Renan;Albuquerque;2006-10-24;F;961.432.780-40;17975.19;2022-10-19;
2;6;711732;558433;Catarina;Jesus;2003-10-27;F;591.804.376-48;13485.01;2016-06-07;
10;4;259321;70223;Antônio;Carvalho;2004-09-04;F;916.278.543-55;15083.36;2022-05-31;
3;5;996126;742863;Fernanda;Fogaça;1997-07-28;F;592.304.617-25;17485.77;2015-12-25;
1;4;854774;899202;Davi Miguel;da Costa;2001-08-08;M;154.976.308-39;5770.79;2023-12-17;
7;6;936582;71382;Arthur;Correia;1980-12-21;F;201.534.876-07;1684.54;2017-08-04;
8;1;288211;591523;Enzo;da Paz;2000-03-22;F;870.469.125-30;5242.88;2018-06-28;
9;5;264596;537808;Ana Clara;Brito;2004-06-17;M;529.104.386-51;19150.88;2016-07-22;
2;7;395433;554176;Ian;Garcia;1998-04-14;M;891.045.326-51;15778.6;2020-12-04;
5;5;450542;467548;Raul;Lopes;2000-05-21;F;480.713.529-50;9060.95;2017-05-28;
7;5;929146;822852;Ayla;da Paz;1979-07-29;M;091.745.863-00;18154.29;2020-08-03;
9;9;932797;582696;Henrique;Fernandes;1977-10-23;F;570.426.931-16;16492.65;2020-08-31;
6;3;419414;905311;Erick;Pinto;1967-11-24;F;245.139.086-70;2153.16;2021-04-10;
6;1;31538;13627;Leandro;Teixeira;1994-11-08;M;583.976.120-68;8278.78;2020-06-21;
1;4;677780;624121;Marina;Oliveira;1979-12-21;M;123.589.076-77;7912.53;2024-08-05;
7;2;727389;980181;Olívia;Brito;1959-07-31;F;570.419.328-50;17694.02;2024-11-01;
7;1;376639;184683;Bruna;Nascimento;1963-11-20;F;430.571.689-57;7668.69;2017-08-01;
4;9;602569;573456;Liam;Pires;1965-09-07;M;281.049.563-70;14700.64;2016-12-20;
10;8;212947;233759;José;Dias;1965-02-11;F;916.085.723-40;10441.24;2017-06-03;
9;7;546159;309456;Luiz Otávio;da Rocha;1995-10-05;F;530.298.614-06;19010.94;2022-09-08;
10;2;774485;733750;Marcela;Gomes;1963-06-24;M;129.704.536-06;1584.65;2021-02-19;
9;7;200994;687402;Gustavo Henrique;Fogaça;1991-04-26;M;967.154.028-76;8459.42;2022-08-01;
1;6;520846;859879;Otávio;da Rosa;1992-07-01;M;875.031.649-48;8215.82;2021-04-26;
10;1;743790;35748;Lavínia;Fogaça;1978-04-14;M;148.932.765-73;9664.27;2019-02-03;
5;5;625948;882640;Melina;Cavalcanti;1987-10-07;M;417.289.053-97;18180.57;2024-08-23;
2;2;248460;557415;Agatha;Castro;1982-01-11;F;378.520.614-35;5750.34;2015-01-06;
7;2;924826;370572;Bento;Sousa;1991-02-23;M;506.879.431-75;3231.95;2020-09-14;
2;2;888269;835442;Carlos Eduardo;Dias;2005-09-04;F;805.173.649-48;10463.51;2019-06-12;
8;1;558096;807642;Davi Lucca;Fogaça;1989-01-13;M;817.926.354-19;7216.86;2019-08-09;
4;3;403673;527702;Josué;Duarte;1999-03-30;F;759.461.082-20;6459.28;2022-08-22;
9;6;85049;755374;Eloá;Guerra;1976-02-28;F;370.261.459-16;8420.28;2017-06-26;
7;6;96459;2363;Larissa;Dias;1971-09-19;F;178.653.409-66;14335.38;2024-05-31;
4;2;881683;683034;Oliver;Abreu;1961-04-20;F;429.517.683-46;19890.02;2023-07-25;
5;7;55104;264931;Clarice;Cunha;1999-03-30;M;802.394.567-00;14478.27;2024-11-09;
4;9;392057;971233;Luana;Rodrigues;1996-10-30;M;156.029.487-67;4317.33;2021-10-21;
9;7;785251;822193;Liz;Pires;1993-07-20;M;302.491.786-13;10819.8;2020-12-06;
2;8;220307;182766;Ana Julia;Moreira;2000-05-08;F;935.810.427-97;17450.32;2023-05-29;
1;5;457039;435794;Pedro Henrique;Marques;1988-10-30;M;892.047.163-04;5055.67;2022-07-08;
8;3;972312;855974;Luara;Azevedo;1967-04-19;M;421.567.803-07;9999.36;2019-02-25;
8;1;412126;117372;José Pedro;Machado;1972-09-11;F;316.402.578-53;5471.37;2020-04-21;
4;2;105717;125491;Mateus;Sampaio;1992-09-15;F;468.530.921-98;18088.21;2015-01-05;2022-08-29
4;5;15575;121805;Rodrigo;Silva;2004-09-10;F;973.526.840-00;16365.2;2016-04-07;
1;7;911810;39744;Danilo;Aparecida;1982-01-03;M;309.675.842-56;3419.24;2020-01-20;
8;6;226415;652199;João Pedro;Cardoso;1983-09-01;M;918.254.630-42;14315.74;2016-03-03;
2;7;336298;751638;Zoe;Rezende;1973-03-03;F;362.078.941-03;13548.97;2024-10-16;
10;9;802166;120425;Milena;Almeida;1986-08-05;M;235.096.481-70;5017.91;2023-03-22;
3;2;778632;251217;Bella;Abreu;1968-10-15;M;345.872.019-79;6913.78;2022-08-09;
7;5;429770;51997;Vinícius;Rezende;1964-02-20;M;415.307.629-52;8766.94;2015-02-19;
1;7;106936;6557;Brenda;Marques;1991-05-18;M;842.960.135-05;11925.68;2020-11-05;
1;7;989201;579386;Mathias;Vasconcelos;1993-06-11;M;421.658.790-94;10529.53;2023-04-06;
2;1;428222;215079;Kevin;da Luz;1990-02-10;M;476.513.902-61;5870.03;2016-06-10;
2;2;690654;771708;Stella;Pinto;1970-11-18;M;064.123.897-50;15857.62;2020-08-02;
4;8;898332;389671;Paulo;Almeida;1996-05-13;F;680.745.192-01;14527.41;2023-11-08;
10;1;456031;407790;Gabriela;Melo;1978-04-09;F;017.498.526-67;12481.53;2020-03-02;
6;3;7578;228030;Bruno;Ribeiro;1984-10-04;M;596.238.140-89;8942.47;2019-09-26;2024-04-04
3;8;803232;280147;Juliana;Garcia;1970-07-14;M;190.748.263-69;9209.63;2024-10-29;
1;7;338204;186461;Luiz Fernando;Gonçalves;1963-05-31;M;431.089.657-00;13599.84;2019-08-25;
7;6;331980;191670;Bianca;Farias;1985-09-15;M;952.467.180-85;15672.13;2020-12-13;
7;2;404347;807397;Maria Laura;da Paz;1965-07-30;M;263.954.180-33;15231.45;2017-08-01;
3;5;379646;338214;Olívia;Fernandes;1962-03-29;F;486.359.271-09;19648.26;2017-08-08;
8;3;365712;89818;Maria Alice;Duarte;1991-01-26;M;392.046.751-52;8259.92;2024-04-03;
1;6;540657;873378;Marcelo;da Mota;1961-05-17;M;628.593.710-95;8433.03;2022-03-12;
1;2;992529;289381;Mathias;Cirino;1978-06-07;M;967.483.152-55;9636.74;2022-10-08;
5;2;561862;80970;Emilly;Abreu;1997-05-16;M;897.246.503-83;18956.18;2017-03-28;
2;9;256424;624607;Clarice;Caldeira;2002-09-16;M;452.381.097-41;3903.46;2018-12-23;
2;2;825219;147302;Giovanna;Pimenta;1971-10-02;M;824.651.309-51;16889.76;2020-12-14;
5;9;497384;685011;Matheus;Nascimento;1971-11-01;F;760.598.124-49;6021.18;2017-12-09;
1;5;224613;366129;Maria;Novaes;1994-12-18;M;860.715.432-07;8578.98;2017-02-08;
1;3;278046;241646;Davi Lucas;Rodrigues;1999-01-23;F;210.689.534-89;17989.73;2017-09-30;
4;6;159114;588168;Alana;da Paz;1976-10-15;M;430.968.751-20;17479.0;2023-06-16;
6;2;844016;244552;Joaquim;Machado;1961-06-11;F;985.761.204-02;4465.18;2017-04-12;
1;2;322219;271787;Apollo;Correia;1974-08-09;F;362.740.598-65;9384.11;2020-03-31;
10;9;673033;118864;Giovanna;da Rocha;1959-05-12;F;967.084.532-74;9820.42;2022-07-01;
8;2;929613;465599;Samuel;da Mota;1991-12-29;F;312.095.486-15;18105.32;2024-09-18;2024-10-28
2;5;467025;278311;Amanda;da Luz;1962-08-11;M;394.675.218-73;8727.29;2022-07-06;
7;4;144617;169315;Joaquim;Leão;1978-09-20;M;140.892.756-01;5751.08;2018-06-14;
5;5;833094;482188;Eloá;da Luz;2006-02-14;F;401.528.379-14;18363.12;2015-12-28;
6;5;308293;450915;Guilherme;Fernandes;2004-10-13;F;809.325.176-68;12359.18;2020-08-09;
7;1;202808;757163;Anthony Gabriel;Freitas;1997-12-18;M;016.954.827-94;5945.97;2022-06-08;
4;1;435847;972869;Luna;Correia;1994-03-17;M;175.234.896-64;12416.72;2020-06-10;
2;5;697100;102493;Melina;Novaes;2003-03-19;F;058.394.126-51;13798.87;2023-06-14;
2;8;91031;15143;Henrique;da Conceição;1994-12-14;F;684.739.205-38;16139.81;2023-03-14;
8;4;222381;307000;Henrique;Moreira;1976-07-07;F;342.086.519-89;5063.46;2023-10-01;
8;4;517876;944272;Rodrigo;Campos;2005-05-12;M;563.470.891-57;4332.66;2014-12-01;
1;3;273643;858422;Giovanna;Nogueira;1961-01-01;M;623.501.978-59;13160.59;2020-04-21;
4;7;977069;781787;Carolina;Pastor;1979-08-21;M;162.059.347-52;9777.96;2019-09-18;
6;2;447378;290827;Oliver;Pinto;1973-06-03;M;614.930.587-20;18672.39;2024-06-18;
4;2;193834;71901;Emilly;Câmara;1960-09-11;M;310.682.547-26;9532.15;2023-05-17;
6;2;717534;165624;Liam;Freitas;1994-08-22;F;352.864.017-08;19907.02;2017-03-15;
2;9;141806;360164;Raquel;da Cunha;1973-03-10;F;563.072.891-12;13081.51;2018-01-23;
3;1;354651;320353;Davi;Souza;1973-02-05;M;037.194.265-99;6119.44;2024-02-23;
1;9;264658;557983;João;Souza;1993-05-05;M;407.621.538-90;13011.53;2023-05-28;
4;3;739739;598983;Maria Liz;Abreu;1983-03-13;F;432.091.756-16;1952.22;2018-01-11;
7;8;533180;482724;Lara;Peixoto;1990-05-30;F;162.734.958-82;14953.79;2023-11-23;2024-02-25
8;8;92967;284206;Dante;Gomes;1978-04-19;M;571.964.238-28;9428.85;2022-10-03;
2;2;366954;913165;Brenda;Nogueira;2004-08-22;M;495.120.367-70;8614.79;2023-06-07;
7;4;360039;841444;Oliver;Castro;1980-12-27;F;879.210.435-50;2285.64;2021-06-15;
5;5;601781;758986;Isadora;Camargo;1965-10-16;M;254.016.789-67;19000.98;2024-03-29;
3;9;288002;339649;Murilo;Campos;1961-12-29;F;580.761.923-40;12649.84;2022-08-06;
4;4;348102;505712;Kamilly;Costela;1972-09-16;F;785.041.263-07;4781.56;2015-03-06;
5;3;793100;286572;Maria Helena;Vargas;1998-01-15;M;574.098.213-88;18095.9;2018-07-17;
9;7;957247;702244;Maria;Mendonça;1961-05-13;M;182.605.473-17;9271.61;2024-05-13;
7;7;92764;878319;Luiz Gustavo;Duarte;1960-02-04;M;913.602.758-86;5405.97;2022-04-10;
10;3;189652;935879;Luna;da Paz;1983-07-05;F;098.764.152-20;4675.89;2017-08-04;
10;9;42196;954187;José;Nogueira;1991-03-22;M;692.170.453-06;1819.13;2017-12-29;
3;5;292712;282570;Gael Henrique;Novais;1987-08-04;F;845.097.361-93;5170.97;2020-09-13;
5;4;563915;552169;Leonardo;Câmara;1959-08-31;M;906.351.748-39;13853.51;2024-07-15;
9;2;962661;557936;Levi;Barbosa;2001-11-08;F;175.623.980-03;5731.11;2020-10-21;
8;8;502662;580519;Luiza;Araújo;2006-01-03;F;960.478.132-40;11934.36;2017-11-30;
10;2;570707;574619;Marcela;Cunha;1969-07-23;M;912.634.705-99;12488.11;2023-04-12;
1;7;632870;960674;Maria Luiza;Porto;2001-11-20;F;810.539.476-66;18708.06;2022-06-19;
1;6;4646;458312;Pietro;Cardoso;1999-04-17;M;964.521.380-06;19791.28;2023-11-21;
2;2;291035;916828;Marcelo;Silva;1996-11-21;F;312.095.764-06;3884.75;2019-08-23;
1;3;453722;575895;Isabelly;Borges;1996-12-19;M;467.085.921-85;14376.13;2024-04-30;
1;3;417134;978898;Camila;Aragão;1988-05-20;F;983.410.627-04;8797.69;2015-09-06;
5;1;285492;240434;Laís;Pires;2000-09-12;M;638.019.245-05;8540.49;2019-11-15;
3;6;802118;230150;Sofia;Sampaio;1963-06-05;M;091.583.627-03;8259.31;2024-06-14;
1;4;77139;390159;Allana;Pinto;1975-07-29;M;285.106.473-80;10550.77;2020-01-22;
2;9;813530;103004;Ana Beatriz;Pinto;1999-05-07;F;186.057.234-08;11151.71;2021-05-01;
1;3;894351;551415;Levi;Correia;1977-02-09;M;429.816.730-50;18401.35;2022-06-24;
8;3;447742;313137;Benjamin;Câmara;2006-06-28;M;728.943.105-79;16416.31;2023-03-18;
4;8;75249;137234;Amanda;Nascimento;1970-08-16;F;425.679.810-20;12118.27;2018-07-24;
4;7;800298;517279;Ana Laura;Pinto;1979-12-24;F;370.825.916-59;13536.65;2016-12-23;
2;8;445027;726871;Benjamim;Sousa;1999-08-28;F;218.346.095-42;5017.89;2019-08-05;
2;1;273976;721886;João;da Rosa;1995-01-16;M;104.589.723-04;7327.11;2019-02-01;
4;9;426534;56262;João Gabriel;Sousa;2001-01-11;F;509.371.684-75;1641.6;2017-10-08;
10;7;911862;622774;Nina;Costela;1959-08-15;M;093.817.245-04;8533.26;2018-02-14;
1;2;827656;795862;Nicolas;Freitas;1980-01-01;M;670.984.123-50;5049.56;2014-12-05;
10;1;928195;423333;Luigi;Ramos;1995-08-18;F;024.617.958-94;12358.33;2023-09-12;
1;8;562440;317347;Gabrielly;Castro;1963-11-14;F;732.049.861-87;10217.45;2015-10-18;
5;1;310883;296670;Heloísa;Aparecida;1990-02-22;M;816.507.249-85;4769.76;2022-03-26;
4;9;100156;719731;Isabel;Silveira;1999-04-15;M;601.597.382-02;13348.73;2022-08-31;
7;2;939075;7988;Caleb;Viana;1985-10-21;M;950.321.476-99;4661.25;2023-08-19;
3;7;575752;867178;Caleb;Nunes;1959-02-19;M;095.863.412-24;9636.6;2021-07-21;
8;4;244128;69167;Aylla;Santos;1977-07-09;F;248.719.536-37;3980.71;2016-10-07;
1;7;288641;904244;Igor;da Conceição;1974-02-08;F;015.932.487-41;11247.84;2018-11-24;
9;8;415834;744901;Benjamin;Oliveira;1971-12-21;F;280.431.596-70;11686.8;2021-04-30;
2;2;883297;915775;Gabrielly;Almeida;1993-11-14;F;046.915.782-85;2750.28;2024-06-18;
2;7;733471;290432;Mirella;da Mata;1974-08-09;F;326.857.049-65;4827.08;2015-01-30;
5;1;547458;320980;Maria Clara;Cavalcante;1967-11-03;M;268.473.190-03;10311.51;2020-04-29;
1;4;303608;611828;Laura;Teixeira;1963-05-11;F;321.079.485-50;18690.21;2021-10-10;
10;8;784205;169782;Maria Vitória;Mendes;1974-01-27;F;105.396.487-01;3051.3;2020-06-30;
3;7;359459;974392;Giovanna;Peixoto;2006-05-02;F;380.956.417-66;1693.95;2021-05-05;
6;6;924785;448054;Milena;Albuquerque;1959-02-06;M;621.039.784-04;8218.43;2018-03-24;
10;6;683394;623443;Clarice;Santos;1989-09-20;F;769.284.503-47;4202.94;2016-05-24;
10;9;878663;469364;Luiz Felipe;Garcia;1984-12-27;M;720.918.463-50;17150.49;2018-07-23;
8;9;323701;900647;Alice;Araújo;1976-11-18;F;594.681.073-10;19230.68;2018-07-12;
1;8;883772;428238;Léo;da Mota;1965-05-03;M;756.490.283-38;12722.97;2016-08-30;
6;4;115918;206049;Catarina;da Paz;1991-04-16;M;649.713.502-25;15036.86;2016-07-03;
8;6;770961;282243;Heitor;Freitas;1998-01-22;F;398.216.047-22;16923.03;2015-07-28;
2;1;808001;31587;Joana;Vasconcelos;1987-04-24;F;096.183.724-13;13450.73;2021-08-21;
10;4;406551;231188;Melina;da Paz;1996-02-08;M;987.651.340-01;12372.97;2015-04-15;
